chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	GSD2252	GSD1276	707	2428
Ha412HOChr01	0	GSD2252	GSD983	699.5	2428
Ha412HOChr01	0	GSD1276	GSD983	768.5	2428
Ha412HOChr01	0	GSD1732	GSD2252	888	2428
Ha412HOChr01	0	GSD1732	GSD1276	840	2428
Ha412HOChr01	0	GSD1732	GSD983	903.5	2428
Ha412HOChr01	1000000	GSD2252	GSD1276	1569	4498
Ha412HOChr01	1000000	GSD2252	GSD983	1473	4498
Ha412HOChr01	1000000	GSD1276	GSD983	1437.5	4498
Ha412HOChr01	1000000	GSD1732	GSD2252	1493.5	4498
Ha412HOChr01	1000000	GSD1732	GSD1276	1640	4498
Ha412HOChr01	1000000	GSD1732	GSD983	1621	4498
Ha412HOChr01	10000000	GSD2252	GSD1276	945	3108
Ha412HOChr01	10000000	GSD2252	GSD983	1175	3108
Ha412HOChr01	10000000	GSD1276	GSD983	1118	3108
Ha412HOChr01	10000000	GSD1732	GSD2252	1105.5	3108
Ha412HOChr01	10000000	GSD1732	GSD1276	1130.5	3108
Ha412HOChr01	10000000	GSD1732	GSD983	1083.5	3108
Ha412HOChr01	100000000	GSD2252	GSD1276	109	496
Ha412HOChr01	100000000	GSD2252	GSD983	136.5	496
Ha412HOChr01	100000000	GSD1276	GSD983	66	496
Ha412HOChr01	100000000	GSD1732	GSD2252	130	496
Ha412HOChr01	100000000	GSD1732	GSD1276	50	496
Ha412HOChr01	100000000	GSD1732	GSD983	36	496
Ha412HOChr01	101000000	GSD2252	GSD1276	282	952
Ha412HOChr01	101000000	GSD2252	GSD983	276	952
Ha412HOChr01	101000000	GSD1276	GSD983	213	952
Ha412HOChr01	101000000	GSD1732	GSD2252	366	952
Ha412HOChr01	101000000	GSD1732	GSD1276	178	952
Ha412HOChr01	101000000	GSD1732	GSD983	167	952
Ha412HOChr01	102000000	GSD2252	GSD1276	513	2130
Ha412HOChr01	102000000	GSD2252	GSD983	587.5	2130
Ha412HOChr01	102000000	GSD1276	GSD983	533	2130
Ha412HOChr01	102000000	GSD1732	GSD2252	495.5	2130
Ha412HOChr01	102000000	GSD1732	GSD1276	389	2130
Ha412HOChr01	102000000	GSD1732	GSD983	434	2130
Ha412HOChr01	103000000	GSD2252	GSD1276	202.5	1392
Ha412HOChr01	103000000	GSD2252	GSD983	306.5	1392
Ha412HOChr01	103000000	GSD1276	GSD983	266.5	1392
Ha412HOChr01	103000000	GSD1732	GSD2252	271.5	1392
Ha412HOChr01	103000000	GSD1732	GSD1276	257	1392
Ha412HOChr01	103000000	GSD1732	GSD983	283.5	1392
