chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	GSD1503	GSD1375	782.5	2604
Ha412HOChr01	0	GSD1503	GSD2252	888.5	2748
Ha412HOChr01	0	GSD1375	GSD2252	773	2524
Ha412HOChr01	0	GSD1039	GSD1503	943	2744
Ha412HOChr01	0	GSD1039	GSD1375	748	2508
Ha412HOChr01	0	GSD1039	GSD2252	789	2700
Ha412HOChr01	1000000	GSD1503	GSD1375	1581	4798
Ha412HOChr01	1000000	GSD1503	GSD2252	1885.5	5268
Ha412HOChr01	1000000	GSD1375	GSD2252	1727	4816
Ha412HOChr01	1000000	GSD1039	GSD1503	1986.5	5282
Ha412HOChr01	1000000	GSD1039	GSD1375	1876.5	4752
Ha412HOChr01	1000000	GSD1039	GSD2252	1785.5	5254
Ha412HOChr01	10000000	GSD1503	GSD1375	1226.5	3490
Ha412HOChr01	10000000	GSD1503	GSD2252	1336.5	3734
Ha412HOChr01	10000000	GSD1375	GSD2252	1206	3366
Ha412HOChr01	10000000	GSD1039	GSD1503	1423	3890
Ha412HOChr01	10000000	GSD1039	GSD1375	1071	3484
Ha412HOChr01	10000000	GSD1039	GSD2252	1133	3678
Ha412HOChr01	100000000	GSD1503	GSD1375	98	602
Ha412HOChr01	100000000	GSD1503	GSD2252	167	650
Ha412HOChr01	100000000	GSD1375	GSD2252	108.5	570
Ha412HOChr01	100000000	GSD1039	GSD1503	53	684
Ha412HOChr01	100000000	GSD1039	GSD1375	94	592
Ha412HOChr01	100000000	GSD1039	GSD2252	156.5	630
Ha412HOChr01	101000000	GSD1503	GSD1375	272.5	1140
Ha412HOChr01	101000000	GSD1503	GSD2252	418.5	1356
Ha412HOChr01	101000000	GSD1375	GSD2252	321	1192
Ha412HOChr01	101000000	GSD1039	GSD1503	268.5	1348
Ha412HOChr01	101000000	GSD1039	GSD1375	342.5	1154
Ha412HOChr01	101000000	GSD1039	GSD2252	490.5	1420
Ha412HOChr01	102000000	GSD1503	GSD1375	532.5	2322
Ha412HOChr01	102000000	GSD1503	GSD2252	592.5	2488
Ha412HOChr01	102000000	GSD1375	GSD2252	518	2192
Ha412HOChr01	102000000	GSD1039	GSD1503	360	2516
Ha412HOChr01	102000000	GSD1039	GSD1375	513	2222
Ha412HOChr01	102000000	GSD1039	GSD2252	618.5	2380
Ha412HOChr01	103000000	GSD1503	GSD1375	419.5	1600
Ha412HOChr01	103000000	GSD1503	GSD2252	307.5	1654
Ha412HOChr01	103000000	GSD1375	GSD2252	273.5	1482
Ha412HOChr01	103000000	GSD1039	GSD1503	355	1784
Ha412HOChr01	103000000	GSD1039	GSD1375	235	1636
Ha412HOChr01	103000000	GSD1039	GSD2252	338	1654
Ha412HOChr01	104000000	GSD1503	GSD1375	710	2442
Ha412HOChr01	104000000	GSD1503	GSD2252	765.5	2482
Ha412HOChr01	104000000	GSD1375	GSD2252	865	2308
Ha412HOChr01	104000000	GSD1039	GSD1503	671	2570
Ha412HOChr01	104000000	GSD1039	GSD1375	229	2402
Ha412HOChr01	104000000	GSD1039	GSD2252	889.5	2390
Ha412HOChr01	105000000	GSD1503	GSD1375	225	1022
Ha412HOChr01	105000000	GSD1503	GSD2252	445.5	1144
Ha412HOChr01	105000000	GSD1375	GSD2252	340	978
Ha412HOChr01	105000000	GSD1039	GSD1503	269	1170
Ha412HOChr01	105000000	GSD1039	GSD1375	79	1020
Ha412HOChr01	105000000	GSD1039	GSD2252	374	1124
Ha412HOChr01	106000000	GSD1503	GSD1375	701	2616
Ha412HOChr01	106000000	GSD1503	GSD2252	1091	2798
Ha412HOChr01	106000000	GSD1375	GSD2252	1015.5	2532
Ha412HOChr01	106000000	GSD1039	GSD1503	773.5	2830
