chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ANN1322	ANN1303	790	2518
Ha412HOChr01	0	PET0677	ANN1322	1538	2518
Ha412HOChr01	0	PET0677	ANN1303	1451.5	2518
Ha412HOChr01	1000000	ANN1322	ANN1303	1931	4642
Ha412HOChr01	1000000	PET0677	ANN1322	2119.5	4642
Ha412HOChr01	1000000	PET0677	ANN1303	2092	4642
Ha412HOChr01	10000000	ANN1322	ANN1303	1324	3562
Ha412HOChr01	10000000	PET0677	ANN1322	2137	3562
Ha412HOChr01	10000000	PET0677	ANN1303	2045	3562
Ha412HOChr01	100000000	ANN1322	ANN1303	213	754
Ha412HOChr01	100000000	PET0677	ANN1322	441.5	754
Ha412HOChr01	100000000	PET0677	ANN1303	440	754
Ha412HOChr01	101000000	ANN1322	ANN1303	412.5	1512
Ha412HOChr01	101000000	PET0677	ANN1322	938	1512
Ha412HOChr01	101000000	PET0677	ANN1303	928.5	1512
Ha412HOChr01	102000000	ANN1322	ANN1303	1118.5	3042
Ha412HOChr01	102000000	PET0677	ANN1322	1688	3042
Ha412HOChr01	102000000	PET0677	ANN1303	1563.5	3042
Ha412HOChr01	103000000	ANN1322	ANN1303	913.5	2380
Ha412HOChr01	103000000	PET0677	ANN1322	1339	2380
Ha412HOChr01	103000000	PET0677	ANN1303	1320	2380
Ha412HOChr01	104000000	ANN1322	ANN1303	896	2692
Ha412HOChr01	104000000	PET0677	ANN1322	1595.5	2692
Ha412HOChr01	104000000	PET0677	ANN1303	1526	2692
Ha412HOChr01	105000000	ANN1322	ANN1303	318	1186
Ha412HOChr01	105000000	PET0677	ANN1322	833	1186
Ha412HOChr01	105000000	PET0677	ANN1303	839	1186
Ha412HOChr01	106000000	ANN1322	ANN1303	681	2218
Ha412HOChr01	106000000	PET0677	ANN1322	1350.5	2218
Ha412HOChr01	106000000	PET0677	ANN1303	1248	2218
Ha412HOChr01	107000000	ANN1322	ANN1303	931.5	2768
Ha412HOChr01	107000000	PET0677	ANN1322	1629	2768
Ha412HOChr01	107000000	PET0677	ANN1303	1547	2768
Ha412HOChr01	108000000	ANN1322	ANN1303	516	2112
Ha412HOChr01	108000000	PET0677	ANN1322	1307	2112
Ha412HOChr01	108000000	PET0677	ANN1303	1284	2112
Ha412HOChr01	109000000	ANN1322	ANN1303	753.5	2448
Ha412HOChr01	109000000	PET0677	ANN1322	1454.5	2448
Ha412HOChr01	109000000	PET0677	ANN1303	1424	2448
Ha412HOChr01	11000000	ANN1322	ANN1303	584	1518
Ha412HOChr01	11000000	PET0677	ANN1322	1066	1518
Ha412HOChr01	11000000	PET0677	ANN1303	989	1518
Ha412HOChr01	110000000	ANN1322	ANN1303	379	1528
Ha412HOChr01	110000000	PET0677	ANN1322	958.5	1528
Ha412HOChr01	110000000	PET0677	ANN1303	932.5	1528
Ha412HOChr01	111000000	ANN1322	ANN1303	550.5	2400
Ha412HOChr01	111000000	PET0677	ANN1322	1353.5	2400
Ha412HOChr01	111000000	PET0677	ANN1303	1381	2400
Ha412HOChr01	112000000	ANN1322	ANN1303	848	3098
Ha412HOChr01	112000000	PET0677	ANN1322	1900.5	3098
Ha412HOChr01	112000000	PET0677	ANN1303	1938.5	3098
Ha412HOChr01	113000000	ANN1322	ANN1303	1304.5	3688
Ha412HOChr01	113000000	PET0677	ANN1322	2041	3688
Ha412HOChr01	113000000	PET0677	ANN1303	1978.5	3688
Ha412HOChr01	114000000	ANN1322	ANN1303	1572.5	3834
Ha412HOChr01	114000000	PET0677	ANN1322	1917	3834
