chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	ANN1317	ANN1229	1538	4730
Ha412HOChr01	0	DIV_1956	ANN1317	2386.5	4730
Ha412HOChr01	0	DIV_1956	ANN1229	2289.5	4730
Ha412HOChr01	1000000	ANN1317	ANN1229	2039	4744
Ha412HOChr01	1000000	DIV_1956	ANN1317	2249.5	4744
Ha412HOChr01	1000000	DIV_1956	ANN1229	2243	4744
Ha412HOChr01	10000000	ANN1317	ANN1229	1380.5	3660
Ha412HOChr01	10000000	DIV_1956	ANN1317	2117.5	3660
Ha412HOChr01	10000000	DIV_1956	ANN1229	2036.5	3660
Ha412HOChr01	100000000	ANN1317	ANN1229	526	1178
Ha412HOChr01	100000000	DIV_1956	ANN1317	635	1178
Ha412HOChr01	100000000	DIV_1956	ANN1229	629.5	1178
Ha412HOChr01	101000000	ANN1317	ANN1229	566	1840
Ha412HOChr01	101000000	DIV_1956	ANN1317	1161	1840
Ha412HOChr01	101000000	DIV_1956	ANN1229	1066	1840
Ha412HOChr01	102000000	ANN1317	ANN1229	1498.5	3568
Ha412HOChr01	102000000	DIV_1956	ANN1317	1765.5	3568
Ha412HOChr01	102000000	DIV_1956	ANN1229	1761	3568
Ha412HOChr01	103000000	ANN1317	ANN1229	929	2866
Ha412HOChr01	103000000	DIV_1956	ANN1317	1613.5	2866
Ha412HOChr01	103000000	DIV_1956	ANN1229	1492	2866
Ha412HOChr01	104000000	ANN1317	ANN1229	1561.5	4330
Ha412HOChr01	104000000	DIV_1956	ANN1317	2389.5	4330
Ha412HOChr01	104000000	DIV_1956	ANN1229	2342.5	4330
Ha412HOChr01	105000000	ANN1317	ANN1229	581	1670
Ha412HOChr01	105000000	DIV_1956	ANN1317	1007	1670
Ha412HOChr01	105000000	DIV_1956	ANN1229	942	1670
Ha412HOChr01	106000000	ANN1317	ANN1229	853.5	2532
Ha412HOChr01	106000000	DIV_1956	ANN1317	1473.5	2532
Ha412HOChr01	106000000	DIV_1956	ANN1229	1493.5	2532
Ha412HOChr01	107000000	ANN1317	ANN1229	1177	3050
Ha412HOChr01	107000000	DIV_1956	ANN1317	1617	3050
Ha412HOChr01	107000000	DIV_1956	ANN1229	1593.5	3050
Ha412HOChr01	108000000	ANN1317	ANN1229	992	3588
Ha412HOChr01	108000000	DIV_1956	ANN1317	1941	3588
Ha412HOChr01	108000000	DIV_1956	ANN1229	1937.5	3588
Ha412HOChr01	109000000	ANN1317	ANN1229	1525	4032
Ha412HOChr01	109000000	DIV_1956	ANN1317	1935	4032
Ha412HOChr01	109000000	DIV_1956	ANN1229	1960.5	4032
Ha412HOChr01	11000000	ANN1317	ANN1229	575	2406
Ha412HOChr01	11000000	DIV_1956	ANN1317	1447.5	2406
Ha412HOChr01	11000000	DIV_1956	ANN1229	1478	2406
Ha412HOChr01	110000000	ANN1317	ANN1229	649.5	1974
Ha412HOChr01	110000000	DIV_1956	ANN1317	1088	1974
Ha412HOChr01	110000000	DIV_1956	ANN1229	1109	1974
Ha412HOChr01	111000000	ANN1317	ANN1229	929.5	2442
Ha412HOChr01	111000000	DIV_1956	ANN1317	1371.5	2442
Ha412HOChr01	111000000	DIV_1956	ANN1229	1373.5	2442
Ha412HOChr01	112000000	ANN1317	ANN1229	886	3444
Ha412HOChr01	112000000	DIV_1956	ANN1317	2158.5	3444
Ha412HOChr01	112000000	DIV_1956	ANN1229	2162.5	3444
Ha412HOChr01	113000000	ANN1317	ANN1229	2114	4774
Ha412HOChr01	113000000	DIV_1956	ANN1317	2340	4774
Ha412HOChr01	113000000	DIV_1956	ANN1229	2432	4774
Ha412HOChr01	114000000	ANN1317	ANN1229	1373	3460
Ha412HOChr01	114000000	DIV_1956	ANN1317	1684	3460
Ha412HOChr01	114000000	DIV_1956	ANN1229	1610.5	3460
Ha412HOChr01	115000000	ANN1317	ANN1229	1478	4072
Ha412HOChr01	115000000	DIV_1956	ANN1317	2056	4072
Ha412HOChr01	115000000	DIV_1956	ANN1229	1999.5	4072
Ha412HOChr01	116000000	ANN1317	ANN1229	1276.5	3508
Ha412HOChr01	116000000	DIV_1956	ANN1317	1677.5	3508
Ha412HOChr01	116000000	DIV_1956	ANN1229	1627	3508
Ha412HOChr01	117000000	ANN1317	ANN1229	2625.5	6254
Ha412HOChr01	117000000	DIV_1956	ANN1317	2859.5	6254
Ha412HOChr01	117000000	DIV_1956	ANN1229	2842	6254
Ha412HOChr01	118000000	ANN1317	ANN1229	1845.5	5188
Ha412HOChr01	118000000	DIV_1956	ANN1317	2678.5	5188
Ha412HOChr01	118000000	DIV_1956	ANN1229	2681	5188
Ha412HOChr01	119000000	ANN1317	ANN1229	1368	3600
Ha412HOChr01	119000000	DIV_1956	ANN1317	1659	3600
Ha412HOChr01	119000000	DIV_1956	ANN1229	1617.5	3600
Ha412HOChr01	12000000	ANN1317	ANN1229	976	2696
Ha412HOChr01	12000000	DIV_1956	ANN1317	1471.5	2696
Ha412HOChr01	12000000	DIV_1956	ANN1229	1413.5	2696
Ha412HOChr01	120000000	ANN1317	ANN1229	1908.5	5142
Ha412HOChr01	120000000	DIV_1956	ANN1317	2682.5	5142
Ha412HOChr01	120000000	DIV_1956	ANN1229	2619.5	5142
Ha412HOChr01	121000000	ANN1317	ANN1229	2625	6244
Ha412HOChr01	121000000	DIV_1956	ANN1317	2851.5	6244
Ha412HOChr01	121000000	DIV_1956	ANN1229	2807.5	6244
Ha412HOChr01	122000000	ANN1317	ANN1229	1446	3772
Ha412HOChr01	122000000	DIV_1956	ANN1317	1769.5	3772
Ha412HOChr01	122000000	DIV_1956	ANN1229	1747.5	3772
Ha412HOChr01	123000000	ANN1317	ANN1229	2733.5	6662
Ha412HOChr01	123000000	DIV_1956	ANN1317	3141	6662
Ha412HOChr01	123000000	DIV_1956	ANN1229	3070	6662
Ha412HOChr01	124000000	ANN1317	ANN1229	1044	2584
Ha412HOChr01	124000000	DIV_1956	ANN1317	1130.5	2584
Ha412HOChr01	124000000	DIV_1956	ANN1229	1158	2584
Ha412HOChr01	125000000	ANN1317	ANN1229	891.5	2240
Ha412HOChr01	125000000	DIV_1956	ANN1317	1064.5	2240
Ha412HOChr01	125000000	DIV_1956	ANN1229	1129	2240
Ha412HOChr01	126000000	ANN1317	ANN1229	2171	5458
Ha412HOChr01	126000000	DIV_1956	ANN1317	2716.5	5458
Ha412HOChr01	126000000	DIV_1956	ANN1229	2718	5458
Ha412HOChr01	127000000	ANN1317	ANN1229	1378.5	4360
Ha412HOChr01	127000000	DIV_1956	ANN1317	2427	4360
Ha412HOChr01	127000000	DIV_1956	ANN1229	2463	4360
Ha412HOChr01	128000000	ANN1317	ANN1229	1327	3120
Ha412HOChr01	128000000	DIV_1956	ANN1317	1645.5	3120
Ha412HOChr01	128000000	DIV_1956	ANN1229	1610	3120
Ha412HOChr01	129000000	ANN1317	ANN1229	1168	3158
Ha412HOChr01	129000000	DIV_1956	ANN1317	1692.5	3158
Ha412HOChr01	129000000	DIV_1956	ANN1229	1673.5	3158
Ha412HOChr01	13000000	ANN1317	ANN1229	368	1704
Ha412HOChr01	13000000	DIV_1956	ANN1317	1141.5	1704
Ha412HOChr01	13000000	DIV_1956	ANN1229	1100.5	1704
Ha412HOChr01	130000000	ANN1317	ANN1229	2934	7324
Ha412HOChr01	130000000	DIV_1956	ANN1317	3608	7324
Ha412HOChr01	130000000	DIV_1956	ANN1229	3698	7324
Ha412HOChr01	131000000	ANN1317	ANN1229	2140	5474
Ha412HOChr01	131000000	DIV_1956	ANN1317	2800	5474
Ha412HOChr01	131000000	DIV_1956	ANN1229	2718.5	5474
Ha412HOChr01	132000000	ANN1317	ANN1229	1370	3864
