chr	window	sample1	sample2	ibd_dist	sites
Ha412HOChr01	0	PET0458	PET0454N	714	2478
Ha412HOChr01	0	PET0458	PET0457	784.5	2478
Ha412HOChr01	0	PET0454N	PET0457	670.5	2478
Ha412HOChr01	0	PET0455	PET0458	730.5	2478
Ha412HOChr01	0	PET0455	PET0454N	697	2478
Ha412HOChr01	0	PET0455	PET0457	726.5	2478
Ha412HOChr01	1000000	PET0458	PET0454N	1936.5	5598
Ha412HOChr01	1000000	PET0458	PET0457	1748	5598
Ha412HOChr01	1000000	PET0454N	PET0457	1877.5	5598
Ha412HOChr01	1000000	PET0455	PET0458	2019.5	5598
Ha412HOChr01	1000000	PET0455	PET0454N	1975.5	5598
Ha412HOChr01	1000000	PET0455	PET0457	1968.5	5598
Ha412HOChr01	10000000	PET0458	PET0454N	1099	3396
Ha412HOChr01	10000000	PET0458	PET0457	1067.5	3396
Ha412HOChr01	10000000	PET0454N	PET0457	1134.5	3396
Ha412HOChr01	10000000	PET0455	PET0458	1131	3396
Ha412HOChr01	10000000	PET0455	PET0454N	1192.5	3396
Ha412HOChr01	10000000	PET0455	PET0457	1144.5	3396
Ha412HOChr01	100000000	PET0458	PET0454N	260	822
Ha412HOChr01	100000000	PET0458	PET0457	235	822
Ha412HOChr01	100000000	PET0454N	PET0457	224	822
Ha412HOChr01	100000000	PET0455	PET0458	248	822
Ha412HOChr01	100000000	PET0455	PET0454N	206	822
Ha412HOChr01	100000000	PET0455	PET0457	237.5	822
Ha412HOChr01	101000000	PET0458	PET0454N	532	1300
Ha412HOChr01	101000000	PET0458	PET0457	447	1300
Ha412HOChr01	101000000	PET0454N	PET0457	257	1300
Ha412HOChr01	101000000	PET0455	PET0458	363	1300
Ha412HOChr01	101000000	PET0455	PET0454N	496	1300
Ha412HOChr01	101000000	PET0455	PET0457	421	1300
Ha412HOChr01	102000000	PET0458	PET0454N	803	2438
Ha412HOChr01	102000000	PET0458	PET0457	818	2438
Ha412HOChr01	102000000	PET0454N	PET0457	347	2438
Ha412HOChr01	102000000	PET0455	PET0458	689	2438
Ha412HOChr01	102000000	PET0455	PET0454N	766	2438
Ha412HOChr01	102000000	PET0455	PET0457	716	2438
Ha412HOChr01	103000000	PET0458	PET0454N	784.5	2056
Ha412HOChr01	103000000	PET0458	PET0457	769	2056
Ha412HOChr01	103000000	PET0454N	PET0457	252	2056
Ha412HOChr01	103000000	PET0455	PET0458	644	2056
Ha412HOChr01	103000000	PET0455	PET0454N	406	2056
Ha412HOChr01	103000000	PET0455	PET0457	373	2056
Ha412HOChr01	104000000	PET0458	PET0454N	974	2526
Ha412HOChr01	104000000	PET0458	PET0457	886.5	2526
Ha412HOChr01	104000000	PET0454N	PET0457	655.5	2526
Ha412HOChr01	104000000	PET0455	PET0458	648	2526
Ha412HOChr01	104000000	PET0455	PET0454N	700	2526
Ha412HOChr01	104000000	PET0455	PET0457	547	2526
Ha412HOChr01	105000000	PET0458	PET0454N	127	794
Ha412HOChr01	105000000	PET0458	PET0457	56	794
Ha412HOChr01	105000000	PET0454N	PET0457	124	794
Ha412HOChr01	105000000	PET0455	PET0458	48	794
Ha412HOChr01	105000000	PET0455	PET0454N	135.5	794
Ha412HOChr01	105000000	PET0455	PET0457	49	794
